id,listing_url,scrape_id,last_scraped,host_id,neighbourhood,neighbourhood_cleansed,city,state,zipcode,market,country_code,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,pastBooking,Average Weekly Earning,
14180032,https://www.airbnb.com/rooms/14180032,2.02E+13,4/2/17,419026,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75338652,-122.4220808,Apartment,Private room,1,1,1,1,Real Bed,,180.00,,,,,1,0.00,1,5,5 weeks ago,0,25,55,330,4/2/17,35,1039.288462,
7151287,https://www.airbnb.com/rooms/7151287,2.02E+13,4/2/17,3186175,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75109863,-122.421503,Apartment,Entire home/apt,6,1.5,3,4,Real Bed,,300.00,1600.00,,500.00,135.00,4,30.00,1,1125,2 weeks ago,0,0,4,240,4/2/17,125,121.1538462,
14808517,https://www.airbnb.com/rooms/14808517,2.02E+13,4/2/17,13236781,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76140315,-122.416887,House,Private room,2,1,1,1,Real Bed,,200.00,,,,50.00,1,0.00,1,1125,3 months ago,0,0,0,0,4/2/17,365,721.1538462,
859310,https://www.airbnb.com/rooms/859310,2.02E+13,4/2/17,4367968,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75696702,-122.420192,Apartment,Private room,2,1,1,1,Real Bed,,135.00,900.00,3000.00,,25.00,1,0.00,20,1125,2 days ago,0,2,32,214,4/2/17,151,1403.846154,
909063,https://www.airbnb.com/rooms/909063,2.02E+13,4/2/17,2874279,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.76605143,-122.4206619,Apartment,Private room,1,1,1,1,Real Bed,,80.00,476.00,1745.00,,20.00,1,0.00,4,29,yesterday,2,8,27,203,4/2/17,162,392.0192308,
115903,https://www.airbnb.com/rooms/115903,2.02E+13,4/2/17,576368,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76172137,-122.4230352,Apartment,Private room,2,1,1,1,Real Bed,140,90.00,,,150.00,30.00,1,25.00,2,90,9 months ago,30,60,90,365,4/2/17,0,249.2307692,
6823057,https://www.airbnb.com/rooms/6823057,2.02E+13,4/2/17,6946719,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75740037,-122.4208898,Apartment,Private room,1,2,1,1,Real Bed,,100.00,,,,,1,0.00,1,1125,17 months ago,0,0,0,0,4/2/17,365,0,
15522956,https://www.airbnb.com/rooms/15522956,2.02E+13,4/2/17,196335,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75498966,-122.4073403,Camper/RV,Entire home/apt,2,0,0,1,Real Bed,,79.00,,,,,1,0.00,2,24,2 weeks ago,26,56,86,361,4/2/17,4,701.9230769,
13884539,https://www.airbnb.com/rooms/13884539,2.02E+13,4/2/17,17228533,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76455296,-122.4079509,Apartment,Entire home/apt,2,1,1,2,Real Bed,,95.00,,,,50.00,1,0.00,7,1125,3 days ago,12,12,12,12,4/2/17,353,6.076923077,
12311665,https://www.airbnb.com/rooms/12311665,2.02E+13,4/2/17,6163810,,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75593645,-122.4097483,Apartment,Entire home/apt,8,3,4,4,Real Bed,,499.00,2499.00,10999.00,,150.00,6,20.00,2,1125,2 days ago,11,11,11,11,4/2/17,354,644.9038462,
3687608,https://www.airbnb.com/rooms/3687608,2.02E+13,4/2/17,1291328,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75117506,-122.412172,Apartment,Private room,2,1,1,1,Real Bed,,185.00,1100.00,3885.00,,65.00,1,0.00,1,30,5 days ago,30,60,90,90,4/2/17,275,3397.038462,
16571490,https://www.airbnb.com/rooms/16571490,2.02E+13,4/2/17,338939,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75818211,-122.4071974,House,Entire home/apt,8,2,4,5,Real Bed,,575.00,,,,,1,0.00,2,30,today,1,2,3,3,4/2/17,362,978.3653846,
9924449,https://www.airbnb.com/rooms/9924449,2.02E+13,4/2/17,744614,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75584484,-122.4087695,Apartment,Entire home/apt,4,1,2,2,Real Bed,,165.00,,,500.00,45.00,2,25.00,2,30,2 days ago,2,2,2,66,4/2/17,299,4002.884615,
10769149,https://www.airbnb.com/rooms/10769149,2.02E+13,4/2/17,55697941,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.76789206,-122.4175331,Apartment,Entire home/apt,10,2,4,4,Real Bed,,1500.00,,,,,1,0.00,1,1125,15 months ago,0,0,0,0,4/2/17,365,948.75,
400433,https://www.airbnb.com/rooms/400433,2.02E+13,4/2/17,1583699,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76015982,-122.4226466,Apartment,Entire home/apt,4,2,2,2,Real Bed,,285.00,,,800.00,120.00,4,50.00,4,21,6 days ago,7,16,16,110,4/2/17,255,10528.84615,
5413930,https://www.airbnb.com/rooms/5413930,2.02E+13,4/2/17,24153978,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.7651071,-122.4220663,House,Entire home/apt,4,1,2,2,Real Bed,,214.00,1339.00,4725.00,250.00,114.00,2,25.00,3,1125,2 days ago,3,4,11,58,4/2/17,307,1397.596154,
1163946,https://www.airbnb.com/rooms/1163946,2.02E+13,4/2/17,1918239,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76201503,-122.4186318,Apartment,Private room,2,1,1,1,Real Bed,,150.00,,,,,1,0.00,1,3,6 months ago,0,0,0,0,4/2/17,365,1263.423077,
7805578,https://www.airbnb.com/rooms/7805578,2.02E+13,4/2/17,92930,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75673561,-122.4110877,House,Entire home/apt,2,1,1,1,Real Bed,,295.00,1620.00,,200.00,,1,0.00,2,1125,2 months ago,0,0,0,0,4/2/17,365,1052.884615,
7808104,https://www.airbnb.com/rooms/7808104,2.02E+13,4/2/17,41102404,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76191229,-122.4234471,Condominium,Entire home/apt,4,1,2,3,Real Bed,,202.00,,,,75.00,1,0.00,2,1125,a week ago,0,0,0,7,4/2/17,358,2070.673077,
5806694,https://www.airbnb.com/rooms/5806694,2.02E+13,4/2/17,94461,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75413193,-122.4090766,Apartment,Private room,1,1,1,1,Real Bed,,70.00,520.00,,,,1,0.00,3,14,17 months ago,0,0,0,0,4/2/17,365,1390.692308,
14551535,https://www.airbnb.com/rooms/14551535,2.02E+13,4/2/17,14302223,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75395025,-122.4150456,Apartment,Private room,2,1,1,1,Real Bed,,95.00,,,,50.00,1,0.00,4,1125,2 months ago,0,0,0,0,4/2/17,365,491.3461538,
662082,https://www.airbnb.com/rooms/662082,2.02E+13,4/2/17,3342949,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75183432,-122.4182426,Apartment,Entire home/apt,3,1.5,1,1,Real Bed,,140.00,800.00,,200.00,60.00,1,0.00,2,1125,17 months ago,0,0,0,0,4/2/17,365,666.8269231,
2611820,https://www.airbnb.com/rooms/2611820,2.02E+13,4/2/17,101521,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75931575,-122.4212085,Apartment,Entire home/apt,6,1,2,3,Real Bed,,220.00,2000.00,7500.00,100.00,100.00,1,10.00,2,22,4 months ago,30,60,90,365,4/2/17,0,982.6923077,
10473103,https://www.airbnb.com/rooms/10473103,2.02E+13,4/2/17,33042850,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75002252,-122.414301,House,Entire home/apt,6,1.5,3,2,Real Bed,,690.00,,,,200.00,1,0.00,1,1125,14 months ago,0,0,0,0,4/2/17,365,0,
1620279,https://www.airbnb.com/rooms/1620279,2.02E+13,4/2/17,2385271,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.74976068,-122.4101228,House,Entire home/apt,4,1,3,2,Real Bed,,300.00,,,,50.00,1,0.00,2,1125,2 months ago,0,0,0,0,4/2/17,365,4843.269231,
11303760,https://www.airbnb.com/rooms/11303760,2.02E+13,4/2/17,59089279,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76222156,-122.4164928,Apartment,Private room,2,1,1,1,Real Bed,,100.00,,,,30.00,1,20.00,1,1125,a week ago,2,2,2,2,4/2/17,363,2105.769231,
4446003,https://www.airbnb.com/rooms/4446003,2.02E+13,4/2/17,23073793,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75488841,-122.4102091,House,Private room,4,1,1,1,Real Bed,,115.00,700.00,2000.00,,40.00,2,5.00,2,1125,a week ago,0,0,0,148,4/2/17,217,698.0769231,
15423790,https://www.airbnb.com/rooms/15423790,2.02E+13,4/2/17,78278397,Noe Valley,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75426968,-122.4249502,House,Private room,4,3.5,1,1,Real Bed,,84.00,,,,25.00,2,45.00,30,1125,a week ago,6,36,65,65,4/2/17,300,479.9038462,
8312602,https://www.airbnb.com/rooms/8312602,2.02E+13,4/2/17,14304954,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75541585,-122.4181277,Apartment,Entire home/apt,2,1,1,1,Real Bed,,150.00,,,,,1,0.00,1,1125,19 months ago,0,0,0,0,4/2/17,365,484.6153846,
7823062,https://www.airbnb.com/rooms/7823062,2.02E+13,4/2/17,34007109,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75686656,-122.4162402,Apartment,Entire home/apt,5,2,2,2,Real Bed,,285.00,1650.00,6300.00,500.00,95.00,2,20.00,2,730,2 weeks ago,20,20,47,47,4/2/17,318,1052.884615,
3727061,https://www.airbnb.com/rooms/3727061,2.02E+13,4/2/17,6334749,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75510678,-122.4151479,Apartment,Entire home/apt,6,2,3,3,Real Bed,,425.00,,,500.00,100.00,1,0.00,2,1125,4 days ago,7,18,37,256,4/2/17,109,1742.884615,
3940055,https://www.airbnb.com/rooms/3940055,2.02E+13,4/2/17,15545066,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.7538535,-122.4122535,House,Entire home/apt,9,1.5,3,3,Real Bed,,1200.00,,,,,1,0.00,1,1125,19 months ago,28,58,88,363,4/2/17,2,890.8653846,
13950667,https://www.airbnb.com/rooms/13950667,2.02E+13,4/2/17,47933169,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.74850779,-122.4196191,House,Entire home/apt,4,1,2,3,Real Bed,,350.00,,,250.00,100.00,1,0.00,3,7,6 months ago,0,0,0,0,4/2/17,365,46.15384615,
384689,https://www.airbnb.com/rooms/384689,2.02E+13,4/2/17,166559,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75638877,-122.4151231,Townhouse,Entire home/apt,1,1,1,1,Real Bed,,169.00,750.00,,300.00,50.00,1,50.00,4,62,yesterday,0,14,14,16,4/2/17,349,2456.730769,
560440,https://www.airbnb.com/rooms/560440,2.02E+13,4/2/17,2756026,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76050137,-122.4231686,Apartment,Entire home/apt,3,1,2,2,Real Bed,,195.00,,,200.00,150.00,3,40.00,7,21,2 weeks ago,0,0,0,118,4/2/17,247,1134.25,
9350779,https://www.airbnb.com/rooms/9350779,2.02E+13,4/2/17,6327372,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76143174,-122.4206759,Apartment,Private room,1,1,1,1,Real Bed,,95.00,,,,25.00,1,0.00,3,1125,17 months ago,0,0,0,0,4/2/17,365,926.25,
10000073,https://www.airbnb.com/rooms/10000073,2.02E+13,4/2/17,19132222,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76470293,-122.4221973,Apartment,Entire home/apt,2,1,1,1,Real Bed,,149.00,,,1000.00,60.00,1,0.00,1,1125,today,2,2,2,2,4/2/17,363,666.8269231,
13625546,https://www.airbnb.com/rooms/13625546,2.02E+13,4/2/17,49532950,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75564467,-122.4114185,Apartment,Entire home/apt,4,1,1,1,Pull-out Sofa,,172.00,,,500.00,79.00,2,20.00,2,28,5 days ago,7,14,14,196,4/2/17,169,1040.134615,
9843279,https://www.airbnb.com/rooms/9843279,2.02E+13,4/2/17,1257432,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.76676462,-122.4192121,Condominium,Entire home/apt,2,1,1,1,Real Bed,,190.00,,5400.00,500.00,200.00,1,0.00,30,1125,a week ago,0,0,23,298,4/2/17,67,559,
8869579,https://www.airbnb.com/rooms/8869579,2.02E+13,4/2/17,2375192,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.77087775,-122.4234898,Apartment,Private room,2,1,1,1,Real Bed,,100.00,750.00,,,20.00,1,0.00,1,1125,18 months ago,0,0,0,0,4/2/17,365,244.8076923,
4527553,https://www.airbnb.com/rooms/4527553,2.02E+13,4/2/17,1502207,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75418875,-122.4158975,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,,290.00,1820.00,6500.00,2000.00,75.00,2,30.00,2,90,4 days ago,14,30,54,322,4/2/17,43,701.9230769,
2856374,https://www.airbnb.com/rooms/2856374,2.02E+13,4/2/17,4041109,,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.76974154,-122.4238344,Apartment,Private room,2,1,1,1,Real Bed,,100.00,800.00,,,25.00,1,0.00,30,1125,2 months ago,29,29,29,29,4/2/17,336,239.8076923,
6886839,https://www.airbnb.com/rooms/6886839,2.02E+13,4/2/17,3275513,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75569547,-122.4144864,Condominium,Entire home/apt,4,1,2,2,Real Bed,,249.00,,,400.00,150.00,1,0.00,4,1125,1 week ago,6,6,6,6,4/2/17,359,646.1538462,
14570892,https://www.airbnb.com/rooms/14570892,2.02E+13,4/2/17,41109212,Potrero Hill,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.76478009,-122.4068027,Apartment,Private room,1,1,1,1,Real Bed,,95.00,,,,10.00,1,0.00,4,1125,2 weeks ago,0,0,0,0,4/2/17,365,1719.057692,
16322671,https://www.airbnb.com/rooms/16322671,2.02E+13,4/2/17,3543127,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75147569,-122.4091767,Apartment,Private room,1,1.5,1,1,Real Bed,,75.00,,,,20.00,1,0.00,1,1125,yesterday,9,28,28,149,4/2/17,216,666.8269231,
15471316,https://www.airbnb.com/rooms/15471316,2.02E+13,4/2/17,2001297,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75899436,-122.4075427,Apartment,Private room,2,1.5,1,1,Real Bed,,80.00,,,,50.00,1,40.00,31,188,4 weeks ago,2,12,12,257,4/2/17,108,311.5384615,
8099186,https://www.airbnb.com/rooms/8099186,2.02E+13,4/2/17,35408771,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75504556,-122.4252385,Apartment,Entire home/apt,7,1,3,4,Real Bed,,1400.00,,,1000.00,125.00,1,0.00,4,7,2 weeks ago,0,6,6,6,4/2/17,359,166.1538462,
2193638,https://www.airbnb.com/rooms/2193638,2.02E+13,4/2/17,10135,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.76537968,-122.4145571,House,Private room,4,2,1,2,Real Bed,,195.00,1320.00,5700.00,150.00,45.00,2,10.00,1,30,4 days ago,10,25,53,313,4/2/17,52,9665.384615,
1737616,https://www.airbnb.com/rooms/1737616,2.02E+13,4/2/17,7652768,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76466538,-122.4247075,Apartment,Private room,2,1,1,1,Real Bed,,120.00,900.00,2000.00,,25.00,1,0.00,3,14,6 months ago,29,59,89,178,4/2/17,187,195,
8541515,https://www.airbnb.com/rooms/8541515,2.02E+13,4/2/17,1472389,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.7564906,-122.4144543,Apartment,Private room,2,1.5,1,1,Real Bed,,90.00,540.00,,,,1,0.00,2,1125,15 months ago,0,0,0,0,4/2/17,365,431.5384615,
6357895,https://www.airbnb.com/rooms/6357895,2.02E+13,4/2/17,15767665,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75546545,-122.4089539,Apartment,Entire home/apt,2,1,0,2,Real Bed,,175.00,,,175.00,80.00,2,25.00,2,30,3 days ago,5,23,45,91,4/2/17,274,631.7307692,
14341440,https://www.airbnb.com/rooms/14341440,2.02E+13,4/2/17,5400272,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75270431,-122.411517,Apartment,Entire home/apt,4,1,2,2,Real Bed,,210.00,,,500.00,75.00,1,0.00,4,28,today,6,12,24,157,4/2/17,208,922.1153846,
134978,https://www.airbnb.com/rooms/134978,2.02E+13,4/2/17,662051,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76276674,-122.4238285,Apartment,Private room,2,1,1,2,Real Bed,,130.00,950.00,3000.00,,,2,25.00,3,730,yesterday,0,25,55,330,4/2/17,35,840,
3594786,https://www.airbnb.com/rooms/3594786,2.02E+13,4/2/17,18110990,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75932619,-122.4190707,Apartment,Private room,2,1,1,1,Real Bed,,200.00,700.00,,,,1,0.00,2,1125,3 months ago,30,60,90,179,4/2/17,186,87.5,
9918897,https://www.airbnb.com/rooms/9918897,2.02E+13,4/2/17,50994624,,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75221477,-122.4071722,House,Private room,2,1.5,1,1,Real Bed,,69.00,399.00,,,30.00,2,0.00,5,1125,8 months ago,0,0,0,0,4/2/17,365,715.3846154,
14948905,https://www.airbnb.com/rooms/14948905,2.02E+13,4/2/17,93929155,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75805135,-122.4225549,House,Entire home/apt,6,2.5,3,3,Real Bed,,450.00,,,500.00,150.00,6,0.00,2,21,today,13,38,57,132,4/2/17,233,484.3269231,
1890853,https://www.airbnb.com/rooms/1890853,2.02E+13,4/2/17,705401,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76157687,-122.422928,Apartment,Entire home/apt,3,1,1,2,Real Bed,,160.00,800.00,3500.00,150.00,70.00,1,30.00,4,30,3 days ago,0,0,0,14,4/2/17,351,2016.346154,
4616040,https://www.airbnb.com/rooms/4616040,2.02E+13,4/2/17,10162964,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75900265,-122.4213177,Apartment,Entire home/apt,2,1,0,1,Real Bed,,135.00,,3995.00,600.00,150.00,1,25.00,30,1125,3 days ago,3,33,63,338,4/2/17,27,1080,
13585679,https://www.airbnb.com/rooms/13585679,2.02E+13,4/2/17,78443561,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75321807,-122.4138641,Apartment,Entire home/apt,2,1,1,1,Real Bed,,160.00,,,,65.00,1,0.00,3,30,4 days ago,4,7,10,250,4/2/17,115,70.09615385,
1232133,https://www.airbnb.com/rooms/1232133,2.02E+13,4/2/17,6030606,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75979938,-122.4203013,Apartment,Entire home/apt,4,2,2,2,Real Bed,,250.00,,,250.00,130.00,4,0.00,2,30,2 months ago,2,2,2,2,4/2/17,363,353.8461538,
9130888,https://www.airbnb.com/rooms/9130888,2.02E+13,4/2/17,744614,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75727525,-122.4084888,Apartment,Private room,2,1,1,1,Real Bed,,95.00,750.00,2500.00,,45.00,1,25.00,4,1125,2 days ago,12,29,58,58,4/2/17,307,1745.192308,
2628017,https://www.airbnb.com/rooms/2628017,2.02E+13,4/2/17,13460463,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75947969,-122.4193283,Apartment,Entire home/apt,4,2,2,2,Real Bed,,200.00,,,400.00,110.00,1,0.00,3,20,7 months ago,0,0,0,0,4/2/17,365,560.8653846,
3791261,https://www.airbnb.com/rooms/3791261,2.02E+13,4/2/17,17040707,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75827812,-122.4094131,House,Private room,2,1,1,1,Real Bed,,90.00,,,,,1,0.00,1,1125,32 months ago,0,0,0,0,4/2/17,365,1403.846154,
6052238,https://www.airbnb.com/rooms/6052238,2.02E+13,4/2/17,11245496,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.76986546,-122.4255317,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,,350.00,,6000.00,500.00,100.00,1,0.00,4,1125,2 months ago,0,0,0,186,4/2/17,179,631.7307692,
14655185,https://www.airbnb.com/rooms/14655185,2.02E+13,4/2/17,18835179,Mission District,Mission,San Francisco,CA,94103,San Francisco,US,United States,37.76495306,-122.4228439,House,Private room,2,1,1,1,Real Bed,,110.00,,,,20.00,1,10.00,2,7,today,28,58,87,87,4/2/17,278,1204.807692,
11442567,https://www.airbnb.com/rooms/11442567,2.02E+13,4/2/17,38836,Potrero Hill,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76515227,-122.4058378,Apartment,Entire home/apt,2,1,1,1,Real Bed,,125.00,,,2500.00,99.00,1,0.00,30,1125,today,2,32,62,337,4/2/17,28,588.0769231,
13031795,https://www.airbnb.com/rooms/13031795,2.02E+13,4/2/17,1740476,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.75834501,-122.4117471,Loft,Entire home/apt,3,1.5,1,2,Futon,,215.00,,,,80.00,1,0.00,1,2,a week ago,10,20,31,145,4/2/17,220,67.30769231,
16406893,https://www.airbnb.com/rooms/16406893,2.02E+13,4/2/17,8059623,Mission District,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.76354058,-122.4251715,Apartment,Private room,2,1,1,1,Real Bed,,110.00,,,,,1,20.00,2,1125,a week ago,21,51,81,355,4/2/17,10,909.6153846,
6199643,https://www.airbnb.com/rooms/6199643,2.02E+13,4/2/17,6217311,,Mission,San Francisco,CA,94110,San Francisco,US,United States,37.7631106,-122.4205266,Loft,Private room,2,1.5,1,2,Real Bed,,462.00,,,,,1,0.00,5,5,5 months ago,30,60,89,89,4/2/17,276,21.15384615,
